"","county","state","plant_genus_species","MF","abscission_num","barcode","herbarium","month","month_char","day","year","date","leafremoved","skel","stippling","blotch.mine","serpentine.mine","leafminer.oviholes","leaf.galls","leaf.roller","sooty.mould","unknown.lesions","aphids","spidermites","softscaleinsects","decimalLongitude","decimalLatitude","binary_chew","binary_skel","binary_stipp","binary_SM","binary_lgalls","binary_blotchmines","binary_serpmines"
"351","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"Gray",5,"May",14,1899,"5/14/1899",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"352","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",14,1899,"5/14/1899",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"353","Middlesex","Massachusetts","vaccinium_angustifolium","AR_Brach","2015-30",NA,"AA",5,"May",12,2015,"5/12/2015",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"354","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",28,1899,"5/28/1899",4,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"355","Middlesex","Massachusetts","vaccinium_angustifolium","WPR",NA,NA,"NEBC",5,"May",14,1896,"5/14/1896",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"356","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",6,"Jun",NA,1884,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"357","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"Gray",8,"Aug",16,1945,"8/16/1945",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"358","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",23,1899,"5/23/1899",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"359","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"Gray",5,"May",18,1936,"5/18/1936",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"360","Middlesex","Massachusetts","desmodium_canadense","NA_getlater","6033",NA,"NEBC",7,"Jul",30,1967,"7/30/1967",2,1,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"361","Middlesex","Massachusetts","vaccinium_angustifolium","JA_Schafer","86",NA,"NEBC",9,"Sep",28,1941,"9/28/1941",0,4,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,1,0,0,0,0,0
"362","Middlesex","Massachusetts","vaccinium_angustifolium","LB_Smith","1171",NA,"GH",5,"May",6,1941,"5/6/1941",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"363","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",9,"Sep",29,1935,"9/29/1935",1,0,0,0,0,0,0,0,0,2,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"364","Nantucket","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",8,"Aug",4,1906,"8/4/1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.06440374,41.27748275,NA,NA,NA,NA,NA,NA,NA
"365","Nantucket","Massachusetts","vaccinium_angustifolium","EP_Bicknell","6939",NA,"NEBC",8,"Aug",7,1906,"8/7/1906",5,1,0,0,0,0,0,0,0,0,0,0,0,-70.06440374,41.27748275,1,1,0,0,0,0,0
"366","Nantucket","Massachusetts","vaccinium_angustifolium","EP_Bicknell","6873",NA,"NEBC",6,"Jun",9,1909,"6/9/1909",4,0,0,0,0,0,0,0,0,0,0,0,0,-70.06440374,41.27748275,1,0,0,0,0,0,0
"367","Nantucket","Massachusetts","vaccinium_angustifolium","RC_Bean",NA,NA,"NEBC",7,"Jul",26,1943,"7/26/1943",3,0,0,0,0,0,0,0,0,0,0,0,0,-70.06440374,41.27748275,1,0,0,0,0,0,0
"368","Nantucket","Massachusetts","vaccinium_angustifolium","EJ_Palmer","47758",NA,"AA",7,"Jul",18,1946,"7/18/1946",2,0,0,0,0,0,0,0,0,2,0,0,0,-70.06440374,41.27748275,1,0,0,0,0,0,0
"369","Nantucket","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",6,"Jun",9,1908,"6/9/1908",1,0,0,0,0,0,0,0,0,0,0,0,0,-70.06440374,41.27748275,1,0,0,0,0,0,0
"370","Nantucket","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",8,"Aug",4,1906,"8/4/1906",3,0,0,0,0,0,0,0,0,0,0,0,0,-70.06440374,41.27748275,1,0,0,0,0,0,0
"371","New Haven","Connecticut","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",6,1911,"8/6/1911",1,2,0,0,0,0,0,0,0,0,0,0,0,-72.93220924,41.4110097,1,1,0,0,0,0,0
"372","New Haven","Connecticut","quercus_bicolor","NA_getlater",NA,NA,"NEBC",6,"Jun",8,1888,"6/8/1888",1,0,0,0,0,0,0,0,0,0,0,0,0,-72.93220924,41.4110097,1,0,0,0,0,0,0
"373","New Haven","Connecticut","vaccinium_angustifolium","EBH",NA,NA,"NEBC",7,"Jul",30,1899,"7/30/1899",1,1,0,0,0,0,0,0,0,0,0,0,0,-72.93220924,41.4110097,1,1,0,0,0,0,0
"374","New Haven","Connecticut","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",13,1910,"5/13/1910",0,0,0,0,0,0,0,0,0,0,0,0,0,-72.93220924,41.4110097,0,0,0,0,0,0,0
"375","New Haven","Connecticut","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",21,1896,"7/21/1896",1,0,0,0,0,0,0,0,0,0,0,0,0,-72.93220924,41.4110097,1,0,0,0,0,0,0
"376","New Haven","Connecticut","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",3,1896,"8/3/1896",2,3,0,0,0,0,0,0,0,0,0,0,0,-72.93220924,41.4110097,1,1,0,0,0,0,0
"377","New Haven","Connecticut","carya_ovata","NA_getlater",NA,NA,"NEBC",6,"Jun",6,1897,"6/6/1897",0,0,0,0,0,0,0,0,0,2,0,0,0,-72.93220924,41.4110097,0,0,0,0,0,0,0
"378","New London","Connecticut","vaccinium_angustifolium","CB_Graves",NA,NA,"GH",6,"Jun",17,1899,"6/17/1899",1,0,0,0,0,0,0,0,0,0,0,0,0,-72.10136656,41.49007583,1,0,0,0,0,0,0
"379","New London","Connecticut","carya_ovata","NA_getlater","22495",NA,"Gray",8,"Aug",6,1991,"8/6/1991",3,0,0,0,0,0,0,0,0,0,0,0,0,-72.10136656,41.49007583,1,0,0,0,0,0,0
"380","New London","Connecticut","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",15,1909,"8/15/1909",1,1,0,0,0,0,0,0,0,0,0,0,0,-72.10136656,41.49007583,1,1,0,0,0,0,0
"381","New London","Connecticut","desmodium_canadense","NA_getlater","17076",NA,"Gray",8,"Aug",16,1986,"8/16/1986",1,1,0,0,0,0,0,0,0,0,0,0,0,-72.10136656,41.49007583,1,1,0,0,0,0,0
"382","New London","Connecticut","quercus_bicolor","NA_getlater","10080",NA,"Gray",5,"May",25,1981,"5/25/1981",5,0,0,0,0,0,0,0,0,0,0,0,0,-72.10136656,41.49007583,1,0,0,0,0,0,0
"383","New London","Connecticut","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",22,1985,"8/22/1985",1,0,4,0,0,0,0,0,0,2,0,0,0,-72.10136656,41.49007583,1,0,1,0,0,0,0
"384","Newport","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",28,1925,"8/28/1925",0,1,1,0,0,0,0,0,0,2,0,0,0,-71.17096237,41.5682519,0,1,1,0,0,0,0
"385","Norfolk","Massachusetts","vaccinium_angustifolium","CA_Cheever_DL_Ordway_SNF_Sanford",NA,NA,"NEBC",5,"May",17,1933,"5/17/1933",0,1,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,1,0,0,0,0,0
"386","Norfolk","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",15,1909,"5/15/1909",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,0
"387","Norfolk","Massachusetts","vaccinium_angustifolium","GG_Kennedy",NA,NA,"NEBC",4,"Apr",26,1910,"4/26/1910",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"388","Norfolk","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",28,1937,"7/28/1937",1,1,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,1,0,0,0,0,0
"389","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",6,1937,"9/6/1937",0,0,0,0,1,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,1
"390","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",6,"Jun",5,1933,"6/5/1933",0,0,0,0,1,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,1
"391","Norfolk","Massachusetts","carya_ovata","NA_getlater","1326",NA,"Gray",9,"Sep",20,1962,"9/20/1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.22284325,42.15578347,NA,NA,NA,NA,NA,NA,NA
"392","Norfolk","Massachusetts","carya_ovata","NA_getlater","1326",NA,"Gray",9,"Sep",20,1962,"9/20/1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.22284325,42.15578347,NA,NA,NA,NA,NA,NA,NA
"393","Norfolk","Massachusetts","carya_ovata","NA_getlater","1324",NA,"Gray",10,"Oct",10,1962,"10/10/1962",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"394","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",7,"Jul",29,1955,"7/29/1955",5,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"395","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",14,1882,"8/14/1882",3,1,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,1,0,0,0,0,0
"396","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",7,"Jul",4,1883,"7/4/1883",2,2,0,2,1,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,1,0,0,0,1,1
"397","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",25,1884,"5/25/1884",4,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"398","Norfolk","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",8,"Aug",8,1885,"8/8/1885",1,0,2,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,1,0,0,0,0
"399","Norfolk","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",30,1888,"5/30/1888",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,0
"400","Norfolk","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",30,1889,"5/30/1889",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"401","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"Gray",9,"Sep",2,1889,"9/2/1889",2,0,1,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,1,0,0,0,0
"402","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",6,"Jun",8,1891,"6/8/1891",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,0
"403","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",3,1894,"9/3/1894",3,1,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,1,0,0,0,0,0
"404","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"Gray",6,"Jun",12,1897,"6/12/1897",0,0,0,0,0,0,2,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,1,0,0
"405","Norfolk","Massachusetts","carya_ovata","NA_getlater",NA,NA,"Gray",5,"May",15,1898,"5/15/1898",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,0
"406","Norfolk","Massachusetts","vaccinium_angustifolium","EF_Williams",NA,NA,"GH",7,"Jul",12,1896,"7/12/1896",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,0
"407","Norfolk","Massachusetts","carya_ovata","NA_getlater","1318",NA,"Gray",10,"Oct",10,1962,"10/10/1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.22284325,42.15578347,NA,NA,NA,NA,NA,NA,NA
"408","Norfolk","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",12,1913,"5/12/1913",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,0
"409","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",25,1915,"5/25/1915",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"410","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",27,1920,"5/27/1920",4,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"411","Norfolk","Massachusetts","vaccinium_angustifolium","FW_Hunnewell","9156",NA,"NEBC",6,"Jun",8,1924,"6/8/1924",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,0,0,0,0,0,0,0
"412","Norfolk","Massachusetts","vaccinium_angustifolium","EF_Williams",NA,NA,"GH",5,"May",12,1895,"5/12/1895",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"413","Norfolk","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",13,1911,"9/13/1911",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"414","Norfolk","Massachusetts","vaccinium_angustifolium","CA_Cheever_DL_Ordway_SNF_Sanford",NA,NA,"NEBC",6,"Jun",21,1933,"6/21/1933",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.22284325,42.15578347,1,0,0,0,0,0,0
"415","Orange","Vermont","vaccinium_angustifolium","E_Anderson_RH_Goodwn_RB_Mackintosh_C_Schweinfurth_RH_Welmore",NA,NA,"NEBC",6,"Jun",10,1933,"6/10/1933",5,0,0,0,0,0,0,0,0,0,0,0,0,-72.37708961,44.00520414,1,0,0,0,0,0,0
"416","Orange","Vermont","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",23,1940,"8/23/1940",3,0,0,0,0,0,0,0,0,0,0,0,0,-72.37708961,44.00520414,1,0,0,0,0,0,0
"417","Orleans","Vermont","vaccinium_angustifolium","RT_Clausen_ER_Clausen_EP_Wadleigh","5924",NA,"GH",8,"Aug",31,1942,"8/31/1942",2,0,0,0,0,0,0,0,0,0,0,0,0,-72.24380168,44.82874804,1,0,0,0,0,0,0
"418","Oxford","Maine","carya_ovata","NA_getlater","144",NA,"Arnold",7,"Jul",20,1934,"7/20/1934",0,0,3,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,0,0,1,0,0,0,0
"419","Oxford","Maine","desmodium_canadense","NA_getlater","32868",NA,"NEBC",7,"Jul",18,1947,"7/18/1947",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,0,0,0,0,0,0,0
"420","Oxford","Maine","vaccinium_angustifolium","RC_Bean",NA,NA,"NEBC",7,"Jul",8,1920,"7/8/1920",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,0,0,0,0,0,0,0
"421","Oxford","Maine","vaccinium_angustifolium","CA_Weatherby",NA,NA,"NEBC",7,"Jul",5,1914,"7/5/1914",4,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,1,0,0,0,0,0,0
"422","Oxford","Maine","desmodium_canadense","NA_getlater","32868",NA,"NEBC",7,"Jul",18,1947,"7/18/1947",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,0,0,0,0,0,0,0
"423","Oxford","Maine","vaccinium_angustifolium","AS_Pease",NA,NA,"NEBC",8,"Aug",25,1919,"8/25/1919",5,3,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,1,1,0,0,0,0,0
"424","Oxford","Maine","desmodium_canadense","NA_getlater","34654",NA,"NEBC",7,"Jul",22,1949,"7/22/1949",1,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,1,0,0,0,0,0,0
"425","Oxford","Maine","vaccinium_angustifolium","RC_Bean",NA,NA,"NEBC",8,"Aug",20,1964,"8/20/1964",3,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,1,0,0,0,0,0,0
"426","Oxford","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",12,1914,"7/12/1914",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,0,0,0,0,0,0,0
"427","Oxford","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",12,1914,"7/12/1914",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.75677904,44.50063479,0,0,0,0,0,0,0
"428","Oxford","Maine","desmodium_canadense","NA_getlater","34654",NA,"NEBC",7,"Jul",22,1949,"7/22/1949",0,0,0,0,0,0,0,0,0,1,0,0,0,-70.75677904,44.50063479,0,0,0,0,0,0,0
"429","Penobscot","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",26,1889,"7/26/1889",0,0,0,0,0,0,0,0,0,0,0,0,0,-68.64944327,45.40052445,0,0,0,0,0,0,0
"430","Penobscot","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",19,1897,"8/19/1897",0,2,0,0,0,0,0,0,0,0,0,0,0,-68.64944327,45.40052445,0,1,0,0,0,0,0
"431","Penobscot","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",10,1889,"7/10/1889",0,0,0,0,0,0,0,0,0,0,0,0,0,-68.64944327,45.40052445,0,0,0,0,0,0,0
"432","Penobscot","Maine","desmodium_canadense","NA_getlater","13961",NA,"NEBC",7,"Jul",10,1916,"7/10/1916",0,0,0,0,0,0,0,0,0,0,1,0,0,-68.64944327,45.40052445,0,0,0,0,0,0,0
"433","Piscataquis","Maine","vaccinium_angustifolium","ML_Fernald",NA,NA,"NEBC",5,"May",22,1896,"5/22/1896",0,0,0,0,0,0,0,0,0,0,0,0,0,-69.28450619,45.83747651,0,0,0,0,0,0,0
"434","Piscataquis","Maine","vaccinium_angustifolium","ML_Fernald",NA,NA,"GH",7,"Jul",14,1900,"7/14/1900",0,0,0,0,0,0,0,0,0,0,0,0,0,-69.28450619,45.83747651,0,0,0,0,0,0,0
"435","Piscataquis","Maine","vaccinium_angustifolium","GB_Fernald",NA,NA,"NEBC",9,"Sep",16,1898,"9/16/1898",1,2,0,0,0,0,0,0,0,0,0,0,0,-69.28450619,45.83747651,1,1,0,0,0,0,0
"436","Piscataquis","Maine","vaccinium_angustifolium","ML_Fernald",NA,NA,"GH",7,"Jul",12,1900,"7/12/1900",0,0,0,0,0,0,0,0,0,0,0,0,0,-69.28450619,45.83747651,0,0,0,0,0,0,0
"437","Piscataquis","Maine","vaccinium_angustifolium","GB_Fernald",NA,NA,"NEBC",5,"May",22,1896,"5/22/1896",0,0,0,0,0,0,0,0,0,0,0,0,0,-69.28450619,45.83747651,0,0,0,0,0,0,0
"438","Plymouth","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",11,"Nov",24,1967,"11/24/1967",2,1,0,0,0,0,2,0,0,0,0,0,0,-70.81229032,41.95116826,1,1,0,0,1,0,0
"439","Plymouth","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",14,1924,"9/14/1924",1,0,3,2,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,1,0,1,0,0,1,0
"440","Plymouth","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",30,1941,"8/30/1941",1,0,0,0,0,0,1,0,0,0,0,0,0,-70.81229032,41.95116826,1,0,0,0,1,0,0
"441","Plymouth","Massachusetts","vaccinium_angustifolium","SF_Blake","3780",NA,"NEBC",6,"Jun",22,1912,"6/22/1912",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,0,0,0,0,0,0,0
"442","Plymouth","Massachusetts","vaccinium_angustifolium","ML_Fernald_B_Long","10166",NA,"NEBC",8,"Aug",26,1913,"8/26/1913",0,2,0,0,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,0,1,0,0,0,0,0
"443","Plymouth","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",9,"Sep",6,1897,"9/6/1897",1,1,0,0,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,1,1,0,0,0,0,0
"444","Plymouth","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"Gray",7,"Jul",22,1899,"7/22/1899",1,0,0,0,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,1,0,0,0,0,0,0
"445","Plymouth","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",31,1902,"5/31/1902",5,0,0,0,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,1,0,0,0,0,0,0
"446","Plymouth","Massachusetts","vaccinium_angustifolium","SNF_Sanford","589",NA,"NEBC",5,"May",30,1914,"5/30/1914",0,0,0,0,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,0,0,0,0,0,0,0
"447","Plymouth","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",9,"Sep",6,1897,"9/6/1897",2,0,0,0,0,0,0,0,0,0,0,0,0,-70.81229032,41.95116826,1,0,0,0,0,0,0
"448","Providence","Rhode Island","vaccinium_angustifolium","EBG","79",NA,"NEBC",5,"May",21,1900,"5/21/1900",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"449","Providence","Rhode Island","vaccinium_angustifolium","JF_Collins",NA,NA,"GH",5,"May",8,1903,"5/8/1903",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,0,0,0,0,0,0,0
"450","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",30,1911,"5/30/1911",3,0,0,3,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,1,0
"451","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",30,1911,"5/30/1911",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"452","Providence","Rhode Island","vaccinium_angustifolium","TH",NA,NA,"NEBC",5,"May",14,1916,"5/14/1916",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,0,0,0,0,0,0,0
"453","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",14,1910,"5/14/1910",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"454","Providence","Rhode Island","desmodium_canadense","NA_getlater",NA,NA,"Gray",7,"Jul",31,1920,"7/31/1920",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"455","Providence","Rhode Island","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",31,1920,"7/31/1920",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"456","Providence","Rhode Island","vaccinium_angustifolium","JF_Collins",NA,NA,"GH",9,"Sep",5,1925,"9/5/1925",3,2,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,1,0,0,0,0,0
"457","Providence","Rhode Island","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",21,1916,"5/21/1916",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"458","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"Arnold",9,"Sep",3,1939,"9/3/1939",4,1,0,1,0,0,0,0,0,1,0,0,0,-71.58140319,41.87209876,1,1,0,0,0,1,0
"459","Providence","Rhode Island","vaccinium_angustifolium","EJ_Palmer","45034",NA,"AA",9,"Sep",24,1939,"9/24/1939",2,3,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,1,0,0,0,0,0
"460","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"Arnold",5,"May",31,1941,"5/31/1941",3,0,1,1,0,0,0,0,0,1,0,0,0,-71.58140319,41.87209876,1,0,1,0,0,1,0
"461","Providence","Rhode Island","vaccinium_angustifolium","EJ_Palmer","45490",NA,"AA",8,"Aug",10,1941,"8/10/1941",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"462","Providence","Rhode Island","vaccinium_angustifolium","EJ_Palmer","45467",NA,"AA",8,"Aug",11,1941,"8/11/1941",4,3,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,1,0,0,0,0,0
"463","Providence","Rhode Island","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",31,1941,"8/31/1941",5,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"464","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"NEBC",6,"Jun",14,1942,"6/14/1942",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,0,0,0,0,0
"465","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"Arnold",6,"Jun",14,1942,"6/14/1942",3,0,3,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,1,0,1,0,0,0,0
"466","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"Gray",5,"May",25,1865,"5/25/1865",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.58140319,41.87209876,0,0,0,0,0,0,0
"467","Providence","Rhode Island","carya_ovata","NA_getlater",NA,NA,"NEBC",9,"Sep",26,1886,"9/26/1886",3,0,2,0,0,0,0,0,0,4,0,0,0,-71.58140319,41.87209876,1,0,1,0,0,0,0
"468","Providence","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"NEBC",10,"Oct",3,1899,"10/3/1899",1,1,1,1,0,0,1,0,2,0,0,0,0,-71.58140319,41.87209876,1,1,1,1,1,1,0
