state,county,decimalLongitude,decimalLatitude
South Dakota,Dewey,-100.8723844,45.15631997
South Dakota,Douglas,-98.36656188,43.38692116
South Dakota,Edmunds,-99.21851711,45.41956228
South Dakota,Fall River,-103.5264689,43.23867136
South Dakota,Faulk,-99.14621587,45.07166039
South Dakota,Grant,-96.76780111,45.1736206
South Dakota,Gregory,-99.18522633,43.19234604
South Dakota,Haakon,-101.5417975,44.29302986
South Dakota,Hamlin,-97.18934958,44.67423726
South Dakota,Hand,-99.00539324,44.54821763
South Dakota,Hanson,-97.78583241,43.67455436
South Dakota,Harding,-103.4974977,45.57978723
South Dakota,Hughes,-99.99466202,44.38908507
South Dakota,Hutchinson,-97.75395251,43.33427529
South Dakota,Hyde,-99.48685507,44.54809663
South Dakota,Jackson,-101.6315752,43.69348436
South Dakota,Jerauld,-98.6296997,44.06726175
South Dakota,Jones,-100.6910903,43.95995001
South Dakota,Kingsbury,-97.49019217,44.37039447
South Dakota,Lake,-97.12866469,44.0233402
South Dakota,Lawrence,-103.7916521,44.35849361
South Dakota,Lincoln,-96.7197792,43.27921367
South Dakota,Lyman,-99.84683419,43.89520808
South Dakota,Marshall,-97.59959238,45.75901802
South Dakota,McCook,-97.36796926,43.67509715
South Dakota,McPherson,-99.22470752,45.76677192
South Dakota,Meade,-102.7171294,44.56617967
South Dakota,Mellette,-100.7617719,43.58058037
South Dakota,Miner,-97.60937617,44.02310854
South Dakota,Minnehaha,-96.79205914,43.67499295
South Dakota,Moody,-96.67079095,44.02286325
South Dakota,Pennington,-102.8263087,44.00293584
South Dakota,Perkins,-102.4768563,45.49013837
South Dakota,Potter,-99.95837004,45.06504077
South Dakota,Roberts,-96.94678977,45.63164736
South Dakota,Sanborn,-98.09102816,44.02387502
South Dakota,Shannon,-102.5532088,43.3350281
South Dakota,Spink,-98.34718503,44.93879891
South Dakota,Stanley,-100.736244,44.4117048
South Dakota,Sully,-100.1333084,44.71600861
South Dakota,Todd,-100.7188667,43.19133187
South Dakota,Tripp,-99.88373885,43.34478443
South Dakota,Turner,-97.14723638,43.31146681
South Dakota,Union,-96.65569114,42.83481487
South Dakota,Walworth,-100.032781,45.4305135
South Dakota,Yankton,-97.39348108,43.010132
South Dakota,Ziebach,-101.6659855,44.97913069
Tennessee,Anderson,-84.19866223,36.11848514
Tennessee,Bedford,-86.45842523,35.51418597
Tennessee,Benton,-88.06918684,36.06970557
Tennessee,Bledsoe,-85.20484131,35.59774902
Tennessee,Blount,-83.92575632,35.68768628
Tennessee,Bradley,-84.85981108,35.15442619
Tennessee,Campbell,-84.1499522,36.40391521
Tennessee,Cannon,-86.06141795,35.80931589
Tennessee,Carroll,-88.45096819,35.97293043
Tennessee,Carter,-82.12814408,36.29273153
Tennessee,Cheatham,-87.08784916,36.26175994
Tennessee,Chester,-88.6156032,35.42090693
Tennessee,Claiborne,-83.66253514,36.48693245
Tennessee,Clay,-85.54411279,36.55212976
Tennessee,Cocke,-83.1205337,35.92575625
Tennessee,Coffee,-86.07478078,35.49063661
Tennessee,Crockett,-89.13951058,35.81282609
Tennessee,Cumberland,-84.99838228,35.95080577
Tennessee,Davidson,-86.78476235,36.16958847
Tennessee,Decatur,-88.108447,35.60321503
Tennessee,DeKalb,-85.83188512,35.98002773
Tennessee,Dickson,-87.35841999,36.14928926
Tennessee,Dyer,-89.41407219,36.05929022
Tennessee,Fayette,-89.4146915,35.19798039
Tennessee,Fentress,-84.93245243,36.38048129
Tennessee,Franklin,-86.09253945,35.15582311
Tennessee,Gibson,-88.93191991,35.99782425
Tennessee,Giles,-87.03475465,35.20250297
Tennessee,Grainger,-83.50993592,36.27633942
Tennessee,Greene,-82.8452686,36.17499137
Tennessee,Grundy,-85.72274531,35.38863964
Tennessee,Hamblen,-83.26678481,36.21740267
Tennessee,Hamilton,-85.16505995,35.18136999
Tennessee,Hancock,-83.221802,36.52403293
Tennessee,Hardeman,-88.99318495,35.2073739
Tennessee,Hardin,-88.18522496,35.19979009
Tennessee,Hawkins,-82.94474689,36.44098566
Tennessee,Haywood,-89.28460846,35.58302087
Tennessee,Henderson,-88.3880989,35.65380225
Tennessee,Henry,-88.30213611,36.33228001
Tennessee,Hickman,-87.4734156,35.80388398
Tennessee,Houston,-87.71982028,36.2858294
Tennessee,Humphreys,-87.7766968,36.04103497
Tennessee,Jackson,-85.67231337,36.35871116
Tennessee,Jefferson,-83.44617889,36.05130965
Tennessee,Johnson,-81.85160704,36.45523574
Tennessee,Knox,-83.93681227,35.99371118
Tennessee,Lake,-89.49422069,36.33610918
Tennessee,Lauderdale,-89.63046144,35.76127185
Tennessee,Lawrence,-87.39586486,35.2175794
Tennessee,Lewis,-87.49384752,35.52787813
Tennessee,Lincoln,-86.5884294,35.14108506
Tennessee,Loudon,-84.31077634,35.73549388
Tennessee,Macon,-86.00783304,36.53257142
Tennessee,Madison,-88.8396897,35.60838661
Tennessee,Marion,-85.62241104,35.12992466
Tennessee,Marshall,-86.76479978,35.46970522
Tennessee,Maury,-87.07717703,35.61698748
Tennessee,McMinn,-84.61770742,35.42496958
Tennessee,McNairy,-88.56303241,35.1762928
Tennessee,Meigs,-84.81433348,35.51184734
Tennessee,Monroe,-84.25311359,35.44322568
Tennessee,Montgomery,-87.3830684,36.49722332
Tennessee,Moore,-86.35826575,35.28402183
Tennessee,Morgan,-84.64889364,36.13501338
Tennessee,Obion,-89.14916547,36.35931123
Tennessee,Overton,-85.28734726,36.34563976
Tennessee,Perry,-87.85922639,35.64337669
Tennessee,Pickett,-85.07310373,36.55973444
Tennessee,Polk,-84.52241692,35.120584
Tennessee,Putnam,-85.49486283,36.14143913
Tennessee,Rhea,-84.92441658,35.60918876
Tennessee,Roane,-84.52302222,35.84765172
Tennessee,Robertson,-86.87041678,36.52670973
Tennessee,Rutherford,-86.41601565,35.84337492
Tennessee,Scott,-84.50375267,36.43014512
Tennessee,Sequatchie,-85.41048694,35.37202543
Tennessee,Sevier,-83.52372778,35.78525516
Tennessee,Shelby,-89.89611254,35.18467899
Tennessee,Smith,-85.95757099,36.25254954
Tennessee,Stewart,-87.83856255,36.50134854
Tennessee,Sullivan,-82.30435891,36.51312432
Tennessee,Sumner,-86.46042099,36.47013717
Tennessee,Tipton,-89.73816889,35.50072782
Tennessee,Trousdale,-86.15866589,36.39408455
Tennessee,Unicoi,-82.43205344,36.11109621
Tennessee,Union,-83.83770424,36.28826141
Tennessee,Van Buren,-85.45315952,35.69621043
Tennessee,Warren,-85.77847617,35.67891341
Tennessee,Washington,-82.49802835,36.29354833
Tennessee,Wayne,-87.78895395,35.24113233
Tennessee,Weakley,-88.71781193,36.2998785
Tennessee,White,-85.45494723,35.92694297
Tennessee,Williamson,-86.89943012,35.89420115
Tennessee,Wilson,-86.29633758,36.15544349
Texas,Anderson,-95.65248627,31.8131588
Texas,Andrews,-102.6367358,32.30499226
Texas,Angelina,-94.61335195,31.2560544
Texas,Aransas,-96.94399517,28.23326973
Texas,Archer,-98.68795053,33.61494993
Texas,Armstrong,-101.3559323,34.96519771
Texas,Atascosa,-98.52706199,28.89133032
Texas,Austin,-96.27872578,29.88654593
Texas,Bailey,-102.8294074,34.06739665
Texas,Bandera,-99.24817417,29.74582257
Texas,Bastrop,-97.31240324,30.10119025
Texas,Baylor,-99.21538589,33.61462914
Texas,Bee,-97.74026811,28.41610855
Texas,Bell,-97.47900973,31.03868498
Texas,Bexar,-98.52004852,29.44806661
Texas,Blanco,-98.39874844,30.26673904
Texas,Borden,-101.4330207,32.74347076
Texas,Bosque,-97.63341492,31.90097291
Texas,Bowie,-94.4242835,33.44645152
Texas,Brazoria,-95.45518263,29.19081145
Texas,Brazos,-96.30473672,30.66084076
Texas,Brewster,-103.2515675,29.81140658
Texas,Briscoe,-101.2086577,34.53035958
Texas,Brooks,-98.21885213,27.03324933
Texas,Brown,-99.00001716,31.77612509
Texas,Burleson,-96.62382825,30.49256734
Texas,Burnet,-98.18328414,30.78810609
Texas,Caldwell,-97.62192815,29.8368849
Texas,Calhoun,-96.67570915,28.50992106
Texas,Callahan,-99.37482758,32.30012118
Texas,Cameron,-97.53586526,26.12886407
Texas,Camp,-94.98135854,32.97597083
Texas,Carson,-101.3553039,35.40345704
Texas,Cass,-94.34610753,33.07860096
Texas,Castro,-102.2608368,34.52897628
Texas,Chambers,-94.60947284,29.73956864
Texas,Cherokee,-95.16608887,31.8380215
Texas,Childress,-100.208761,34.52938495
Texas,Clay,-98.20887323,33.78447847
Texas,Cochran,-102.8284927,33.60510987
Texas,Coke,-100.5275447,31.8881385
Texas,Coleman,-99.45533832,31.7757341
Texas,Collin,-96.57406115,33.18944694
Texas,Collingsworth,-100.2701401,34.96469715
Texas,Colorado,-96.52717213,29.62062766
Texas,Comal,-98.28252487,29.80952931
Texas,Comanche,-98.55914739,31.94770419
Texas,Concho,-99.86619025,31.32617337
Texas,Cooke,-97.21140322,33.63965898
Texas,Coryell,-97.80037989,31.39087831
Texas,Cottle,-100.2795021,34.07794506
Texas,Crane,-102.5164808,31.42869269
Texas,Crockett,-101.409767,30.72203702
Texas,Crosby,-101.3019077,33.61381768
Texas,Culberson,-104.518922,31.45089707
Texas,Dallam,-102.6011894,36.2782414
Texas,Dallas,-96.77933121,32.76799713
Texas,Dawson,-101.9479841,32.74251425
Texas,Deaf Smith,-102.6068815,34.96590204
Texas,Delta,-95.67290051,33.38536933
Texas,Denton,-97.11691449,33.20532665
Texas,Dewitt,-97.35644343,29.08138817
Texas,Dickens,-100.7807192,33.61553324
Texas,Dimmit,-99.75115581,28.4189861
Texas,Donley,-100.8129427,34.96519537
Texas,Duval,-98.50885954,27.68259098
Texas,Eastland,-98.83260097,32.32886925
Texas,Ector,-102.543902,31.86981884
Texas,Edwards,-100.3064106,29.98216265
Texas,El Paso,-106.2362158,31.76876417
Texas,Ellis,-96.79597581,32.35004163
Texas,Erath,-98.21946308,32.23666625
Texas,Falls,-96.93571063,31.25344657
Texas,Fannin,-96.10658101,33.59348438
Texas,Fayette,-96.91903762,29.87793812
Texas,Fisher,-100.4018913,32.74232527
Texas,Floyd,-101.3037974,34.07211081
Texas,Foard,-99.78027931,33.9738683
Texas,Fort Bend,-95.77115928,29.52697277
Texas,Franklin,-95.21979,33.17614335
Texas,Freestone,-96.14945775,31.70503538
Texas,Frio,-99.10497007,28.86609718
Texas,Gaines,-102.6337852,32.74127328
Texas,Galveston,-95.03270917,29.38209281
Texas,Garza,-101.2988023,33.17872764
Texas,Gillespie,-98.94508327,30.3192706
Texas,Glasscock,-101.5201377,31.87062515
Texas,Goliad,-97.42434594,28.65508961
Texas,Gonzales,-97.4908673,29.45711201
Texas,Gray,-100.8134138,35.40189101
Texas,Grayson,-96.67739293,33.62793068
Texas,Gregg,-94.8178857,32.48165213
Texas,Grimes,-95.98892864,30.54413104
Texas,Guadalupe,-97.94991019,29.58334801
Texas,Hale,-101.8267944,34.06912604
Texas,Hall,-100.68113,34.53066749
Texas,Hamilton,-98.10990897,31.70483166
Texas,Hansford,-101.3561915,36.27803549
Texas,Hardeman,-99.74846644,34.29012539
Texas,Hardin,-94.39303262,30.33350864
Texas,Harris,-95.39825008,29.8591093
Texas,Harrison,-94.37163221,32.54797457
Texas,Hartley,-102.6027908,35.84030161
Texas,Haskell,-99.73359484,33.17596408
Texas,Hays,-98.03278565,30.05720493
Texas,Hemphill,-100.2723182,35.83811313
Texas,Henderson,-95.85415946,32.2120789
Texas,Hidalgo,-98.18385011,26.3981003
Texas,Hill,-97.1316708,31.99181725
Texas,Hockley,-102.3440112,33.60802634
Texas,Hood,-97.83129152,32.4287595
Texas,Hopkins,-95.56600933,33.14968537
Texas,Houston,-95.42253881,31.31717721
Texas,Howard,-101.4343183,32.30716348
Texas,Hudspeth,-105.3879805,31.45654388
Texas,Hunt,-96.08766837,33.12285806
Texas,Hutchinson,-101.3540263,35.84018707
Texas,Irion,-100.980665,31.30358381
Texas,Jack,-98.17400707,33.23223856
Texas,Jackson,-96.57939197,28.95537471
Texas,Jasper,-94.02676626,30.74377649
Texas,Jeff Davis,-104.1445161,30.71617238
Texas,Jefferson,-94.16335501,29.88369498
Texas,Jim Hogg,-98.69867262,27.04301997
Texas,Jim Wells,-98.09020678,27.73202214
Texas,Johnson,-97.36667421,32.37871346
Texas,Jones,-99.88028445,32.73962236
Texas,Karnes,-97.85735571,28.90548388
Texas,Kaufman,-96.28873915,32.60057695
Texas,Kendall,-98.71487491,29.94467827
Texas,Kenedy,-97.72576206,26.92899244
Texas,Kent,-100.7782768,33.18127418
Texas,Kerr,-99.35124529,30.0621566
Texas,Kimble,-99.7508135,30.48593891
Texas,King,-100.259197,33.61609715
Texas,Kinney,-100.4176284,29.34950372
Texas,Kleberg,-97.75441147,27.43573529
Texas,Knox,-99.74598297,33.60382462
Texas,La Salle,-99.09886732,28.34377306
Texas,Lamar,-95.57171779,33.66714514
Texas,Lamb,-102.3518609,34.0671752
Texas,Lampasas,-98.24289925,31.19587993
Texas,Lavaca,-96.93021786,29.38366435
Texas,Lee,-96.96861012,30.31150664
Texas,Leon,-95.99655609,31.29584762
Texas,Liberty,-94.81226277,30.15170374
Texas,Limestone,-96.5808664,31.54841231
Texas,Lipscomb,-100.2736157,36.27797275
Texas,Live Oak,-98.12613268,28.35307907
Texas,Llano,-98.68435594,30.70590716
Texas,Loving,-103.5794957,31.84987594
Texas,Lubbock,-101.8222562,33.60937583
Texas,Lynn,-101.8169464,33.17555922
Texas,Madison,-95.92903684,30.96607457
Texas,Marion,-94.36046231,32.79852247
Texas,Martin,-101.950941,32.30675604
Texas,Mason,-99.22664801,30.71776837
Texas,Matagorda,-95.98480639,28.86794688
Texas,Maverick,-100.3142597,28.74048801
Texas,McCulloch,-99.34947264,31.19887095
Texas,McLennan,-97.20159094,31.55215074
Texas,McMullen,-98.56940926,28.35144951
Texas,Medina,-99.10926667,29.35322991
Texas,Menard,-99.82082326,30.88970369
Texas,Midland,-102.0328897,31.87065164
Texas,Milam,-96.97833502,30.78682859
Texas,Mills,-98.59377124,31.4958647
Texas,Mitchell,-100.9213326,32.30717723
Texas,Montague,-97.72414952,33.67511728
Texas,Montgomery,-95.50535862,30.30109669
Texas,Moore,-101.8931359,35.83753129
Texas,Morris,-94.7372696,33.11748033
Texas,Motley,-100.7792164,34.07481152
Texas,Nacogdoches,-94.61769505,31.61778249
Texas,Navarro,-96.47246011,32.04914684
Texas,Newton,-93.74674546,30.78732662
Texas,Nolan,-100.4089719,32.30333504
Texas,Nueces,-97.64998134,27.72521466
Texas,Ochiltree,-100.8158434,36.27955396
Texas,Oldham,-102.6018819,35.40501019
Texas,Orange,-93.89570324,30.12158846
Texas,Palo Pinto,-98.31428447,32.75404131
Texas,Panola,-94.30590902,32.16129506
Texas,Parker,-97.8043618,32.77626274
Texas,Parmer,-102.7845221,34.52844071
Texas,Pecos,-102.7260615,30.78248757
Texas,Polk,-94.83111816,30.79378132
Texas,Potter,-101.8946025,35.40073569
Texas,Presidio,-104.2409503,29.99946541
Texas,Rains,-95.79080717,32.87085919
Texas,Randall,-101.8979533,34.96502497
Texas,Reagan,-101.5222179,31.36674994
Texas,Real,-99.82242705,29.83278797
Texas,Red River,-95.04994365,33.62057435
Texas,Reeves,-103.6958305,31.32522376
Texas,Refugio,-97.16432518,28.32583476
Texas,Roberts,-100.8134808,35.83921135
Texas,Robertson,-96.51479998,31.02779823
Texas,Rockwall,-96.41059534,32.89960177
Texas,Runnels,-99.97692191,31.83081748
Texas,Rusk,-94.76261878,32.10969912
Texas,Sabine,-93.85412178,31.3448411
Texas,San Augustine,-94.17025658,31.3947307
Texas,San Jacinto,-95.16979879,30.58131176
Texas,San Patricio,-97.51935794,28.00861273
Texas,San Saba,-98.81843678,31.15667439
Texas,Schleicher,-100.5372308,30.89530885
Texas,Scurry,-100.9175245,32.74698879
Texas,Shackelford,-99.35558551,32.73593021
Texas,Shelby,-94.14624945,31.79231883
Texas,Sherman,-101.893602,36.27860003
Texas,Smith,-95.26881746,32.37462225
Texas,Somervell,-97.77328446,32.22340727
Texas,Starr,-98.74200683,26.56301008
Texas,Stephens,-98.83646786,32.73639771
Texas,Sterling,-101.0482654,31.83026338
Texas,Stonewall,-100.256178,33.17828066
Texas,Sutton,-100.5360724,30.49722378
Texas,Swisher,-101.7342959,34.52970366
Texas,Tarrant,-97.29204022,32.77057739
Texas,Taylor,-99.89152219,32.30174834
Texas,Terrell,-102.075963,30.22512905
Texas,Terry,-102.3364169,33.17517975
Texas,Throckmorton,-99.21340723,33.1763331
Texas,Titus,-94.96940549,33.21534838
Texas,Tom Green,-100.4654863,31.40459161
Texas,Travis,-97.78033859,30.33334361
Texas,Trinity,-95.13524004,31.08830183
Texas,Tyler,-94.378504,30.77089487
Texas,Upshur,-94.94118989,32.7388644
Texas,Upton,-102.043063,31.36931084
Texas,Uvalde,-99.76170072,29.3553567
Texas,Val Verde,-101.151037,29.89289141
Texas,Van Zandt,-95.83634053,32.56450819
Texas,Victoria,-96.97203812,28.79585691
Texas,Walker,-95.57431135,30.73971265
Texas,Waller,-95.98913724,30.00809748
Texas,Ward,-103.1050529,31.51020635
Texas,Washington,-96.4051065,30.21475718
Texas,Webb,-99.33182066,27.75823904
Texas,Wharton,-96.2217799,29.27731977
Texas,Wheeler,-100.2706615,35.40147731
Texas,Wichita,-98.70330758,33.98818154
Texas,Wilbarger,-99.24150489,34.07888453
Texas,Willacy,-97.6681652,26.46798242
Texas,Williamson,-97.60343345,30.64868482
Texas,Wilson,-98.08554986,29.1742837
Texas,Winkler,-103.0482429,31.84955748
Texas,Wise,-97.65372501,33.21626319
Texas,Wood,-95.38109057,32.787144
Texas,Yoakum,-102.8272741,33.17427701
Texas,Young,-98.689007,33.17579067
Texas,Zapata,-99.17016924,26.99831719
Texas,Zavala,-99.75893647,28.86265361
Utah,Beaver,-113.235691,38.35711326
Utah,Box Elder,-113.0809649,41.52160606
Utah,Cache,-111.741955,41.72340432
Utah,Carbon,-110.5894207,39.64820577
Utah,Daggett,-109.5094376,40.88687838
Utah,Davis,-112.1107424,40.98928558
Utah,Duchesne,-110.4229626,40.29831952
Utah,Emery,-110.7017601,38.99660492
Utah,Garfield,-111.445931,37.85492887
Utah,Grand,-109.5715452,38.98070201
Utah,Iron,-113.2921735,37.86018185
Utah,Juab,-112.7842465,39.70248977
Utah,Kane,-111.8897564,37.28586542
Utah,Millard,-113.1017281,39.07279127
Utah,Morgan,-111.5704783,41.09090407
Utah,Piute,-112.128535,38.33654196
Utah,Rich,-111.2434313,41.63370087
Utah,Salt Lake,-111.9214584,40.66699491
Utah,San Juan,-109.8035818,37.62628098
Utah,Sanpete,-111.5761859,39.37472963
Utah,Sevier,-111.8046691,38.74776448
Utah,Summit,-110.953427,40.86912542
Utah,Tooele,-113.1311874,40.44865965
Utah,Uintah,-109.5181541,40.12341222
Utah,Utah,-111.6689834,40.12039729
Utah,Wasatch,-111.1664978,40.33190251
Utah,Washington,-113.5077207,37.28180022
Utah,Wayne,-110.9016401,38.3240102
Utah,Weber,-111.9123829,41.26985493
Vermont,Addison,-73.14171839,44.03020186
Vermont,Bennington,-73.09382147,43.03516549
Vermont,Caledonia,-72.1023771,44.46478495
Vermont,Chittenden,-73.08157094,44.46078451
Vermont,Essex,-71.73694682,44.72685019
Vermont,Franklin,-72.91218769,44.85732541
Vermont,Grand Isle,-73.29579597,44.79648049
Vermont,Lamoille,-72.64174734,44.6059487
Vermont,Orange,-72.37708961,44.00520414
Vermont,Orleans,-72.24380168,44.82874804
Vermont,Rutland,-73.03849339,43.57979599
Vermont,Washington,-72.615247,44.27346335
Vermont,Windham,-72.71386511,42.99027958
Vermont,Windsor,-72.58536362,43.57931592
Virginia,Accomack,-75.65865065,37.7555908
Virginia,Albemarle,-78.55513434,38.02426195
Virginia,Alexandria,-77.08707389,38.81861745
Virginia,Alleghany,-80.0074329,37.78906549
Virginia,Amelia,-77.9793295,37.33449874
Virginia,Amherst,-79.14487319,37.60759669
Virginia,Appomattox,-78.81540566,37.37258482
Virginia,Arlington,-77.10000499,38.87874066
Virginia,Augusta,-79.12695034,38.164373
Virginia,Bath,-79.74014864,38.0591179
Virginia,Bedford City,-79.51953417,37.3387372
Virginia,Bedford,-79.52438366,37.31736986
Virginia,Bland,-81.13084378,37.13414503
Virginia,Botetourt,-79.81284753,37.55900406
Virginia,Bristol,-82.16404649,36.61383955
Virginia,Brunswick,-77.86120998,36.76534916
Virginia,Buchanan,-82.03532596,37.26705181
Virginia,Buckingham,-78.53187707,37.57410286
Virginia,Buena Vista,-79.35632048,37.73162576
Virginia,Campbell,-79.09685875,37.20491469
Virginia,Caroline,-77.34903127,38.02637241
Virginia,Carroll,-80.73384654,36.73135738
Virginia,Charles City,-77.06115742,37.36164123
Virginia,Charlotte,-78.66228251,37.0106196
Virginia,Charlottesville,-78.48816172,38.03705892
Virginia,Chesapeake,-76.30314981,36.67771019
Virginia,Chesterfield,-77.58694511,37.3798303
Virginia,Clarke,-77.99689652,39.11347917
Virginia,Clifton Forge City,-79.82629374,37.82299286
Virginia,Colonial Heights,-77.39577902,37.2651427
Virginia,Covington,-79.98890115,37.77882072
Virginia,Craig,-80.21156857,37.48296294
Virginia,Culpeper,-77.95628349,38.48769393
Virginia,Cumberland,-78.24671321,37.51292787
Virginia,Danville,-79.40847153,36.58275802
Virginia,Dickenson,-82.34923317,37.12585
Virginia,Dinwiddie,-77.63481477,37.07671655
Virginia,Emporia,-77.53492005,36.69548639
Virginia,Essex,-76.95084399,37.93912257
Virginia,Fairfax City,-77.29968264,38.85221475
Virginia,Fairfax,-77.28048904,38.8402145
Virginia,Falls Church,-77.17432849,38.88435409
Virginia,Fauquier,-77.80882112,38.73850731
Virginia,Floyd,-80.36127686,36.93251041
Virginia,Fluvanna,-78.27815926,37.84291343
Virginia,Franklin,-79.88208316,36.99249034
Virginia,Frederick,-78.26043159,39.20509052
Virginia,Fredericksburg,-77.4869891,38.29912826
Virginia,Galax,-80.91690742,36.66692902
Virginia,Giles,-80.70270889,37.3147596
Virginia,Gloucester,-76.54260225,37.423643
Virginia,Goochland,-77.91853165,37.72192407
Virginia,Grayson,-81.22385923,36.65613975
Virginia,Greene,-78.46629418,38.29862354
Virginia,Greensville,-77.55983538,36.6773033
Virginia,Halifax,-78.93693532,36.76770387
Virginia,Hampton,-76.36694451,37.05412019
Virginia,Hanover,-77.4927521,37.76106254
Virginia,Harrisonburg,-78.87328834,38.43685651
Virginia,Henrico,-77.4068252,37.53950063
Virginia,Henry,-79.8738343,36.68301431
Virginia,Highland,-79.56577885,38.36318181
Virginia,Hopewell,-77.29920864,37.29082349
Virginia,Isle of Wight,-76.7282321,36.89046998
Virginia,James City,-76.78274026,37.32572913
Virginia,King and Queen,-76.89929204,37.72385315
Virginia,King George,-77.16092401,38.27600577
Virginia,King William,-77.08629507,37.70429674
Virginia,Lancaster,-76.46531242,37.73616776
Virginia,Lee,-83.12906851,36.70568399
Virginia,Lexington,-79.44222707,37.78539264
Virginia,Loudoun,-77.6358632,39.09325107
Virginia,Louisa,-77.96396611,37.97899653
Virginia,Lunenburg,-78.24290663,36.94825765
Virginia,Lynchburg,-79.18981777,37.40084867
Virginia,Madison,-78.27972755,38.41546038
Virginia,Manassas Park,-77.45184061,38.77494949
Virginia,Manassas,-77.4853597,38.74672724
Virginia,Martinsville,-79.86311946,36.68367284
Virginia,Mathews,-76.34574356,37.43437407
Virginia,Mecklenburg,-78.3638686,36.68156432
Virginia,Middlesex,-76.57629556,37.63399694
Virginia,Montgomery,-80.38907025,37.17398666
Virginia,Nelson,-78.88759979,37.79006962
Virginia,New Kent,-77.00442269,37.50482823
Virginia,Newport News,-76.5176336,37.10383276
Virginia,Norfolk,-76.25811365,36.89714927
Virginia,Northampton,-75.91987094,37.37219244
Virginia,Northumberland,-76.42214604,37.88616468
Virginia,Norton,-82.62590632,36.93129603
Virginia,Nottoway,-78.05482706,37.14182122
Virginia,Orange,-78.01449244,38.24773051
Virginia,Page,-78.48429588,38.62082981
Virginia,Patrick,-80.28508325,36.67797941
Virginia,Petersburg,-77.39126732,37.2043129
Virginia,Pittsylvania,-79.39761782,36.82153118
Virginia,Poquoson,-76.35740389,37.13330805
Virginia,Portsmouth,-76.341773,36.81978041
Virginia,Powhatan,-77.91640647,37.55107798
Virginia,Prince Edward,-78.44524056,37.22549267
Virginia,Prince George,-77.22971531,37.18082238
Virginia,Prince William,-77.48311629,38.70649549
Virginia,Pulaski,-80.71541586,37.06335876
Virginia,Radford,-80.55774564,37.12426512
Virginia,Rappahannock,-78.16003297,38.68626767
Virginia,Richmond,-76.7281991,37.94450938
Virginia,Roanoke City,-79.95964833,37.28024354
Virginia,Roanoke,-80.05318637,37.27296231
Virginia,Rockbridge,-79.44475915,37.81583757
Virginia,Rockingham,-78.8743854,38.51166728
Virginia,Russell,-82.09755433,36.9332754
Virginia,Salem,-80.0545252,37.28592923
Virginia,Scott,-82.60220053,36.71406324
Virginia,Shenandoah,-78.56952954,38.85926348
Virginia,Smyth,-81.53769328,36.84381982
Virginia,Southampton,-77.10762069,36.72000279
Virginia,Spotsylvania,-77.65673744,38.18576513
Virginia,Stafford,-77.46053636,38.42111128
Virginia,Staunton,-79.06122282,38.15883913
Virginia,Suffolk,-76.64271596,36.69181877
Virginia,Surry,-76.89994813,37.10949914
Virginia,Sussex,-77.26257703,36.92241141
Virginia,Tazewell,-81.56189641,37.12451414
Virginia,Virginia Beach,-76.05595222,36.77524711
Virginia,Warren,-78.20679542,38.91003653
Virginia,Washington,-81.95937569,36.72505327
Virginia,Waynesboro,-78.90291961,38.06950227
Virginia,Westmoreland,-76.80386218,38.1122052
Virginia,Williamsburg,-76.70814957,37.27063044
Virginia,Winchester,-78.17513422,39.17334491
Virginia,Wise,-82.62177723,36.97510354
Virginia,Wythe,-81.07997405,36.91705652
Virginia,York,-76.56353022,37.23688446
Washington,Adams,-118.5612712,46.98306182
Washington,Asotin,-117.2023635,46.19184968
Washington,Benton,-119.5112748,46.24076733
Washington,Chelan,-120.6180008,47.86934536
Washington,Clallam,-123.9317904,48.04856866
Washington,Clark,-122.4808294,45.78511079
Washington,Columbia,-117.9085273,46.29811867
Washington,Cowlitz,-122.6766572,46.19478211
Washington,Douglas,-119.6929264,47.73602593
Washington,Ferry,-118.5158402,48.46942998
Washington,Franklin,-118.899445,46.53487265
Washington,Garfield,-117.545663,46.43185824
Washington,Grant,-119.4510987,47.20659284
Washington,Grays Harbor,-123.7719148,47.15056062
Washington,Island,-122.56624,48.15755482
Washington,Jefferson,-123.604098,47.74514026
Washington,King,-121.792311,47.49172268
Washington,Kitsap,-122.6871838,47.60877258
Washington,Kittitas,-120.6780604,47.1239204
Washington,Klickitat,-120.7886683,45.87453988
Washington,Lewis,-122.3924863,46.57730922
Washington,Lincoln,-118.4186998,47.57552241
Washington,Mason,-123.2046628,47.35393956
Washington,Okanogan,-119.7398655,48.54885637
Washington,Pacific,-123.7011107,46.55686908
Washington,Pend Oreille,-117.2753319,48.5334351
Washington,Pierce,-122.0544443,47.00092253
Washington,San Juan,-122.8926965,48.65097345
Washington,Skagit,-121.7158955,48.47847924
Washington,Skamania,-121.9118714,46.0260858
Washington,Snohomish,-121.6956066,48.04751197
Washington,Spokane,-117.4043407,47.62113327
Washington,Stevens,-117.8549606,48.39861859
Washington,Thurston,-122.8305629,46.9201347
Washington,Wahkiakum,-123.4271633,46.29911347
Washington,Walla Walla,-118.4790209,46.2308004
Washington,Whatcom,-121.7108942,48.82609205
Washington,Whitman,-117.5238424,46.90058998
Washington,Yakima,-120.7377824,46.45667011
West Virginia,Barbour,-80.00292643,39.13260019
West Virginia,Berkeley,-78.02751254,39.46508951
West Virginia,Boone,-81.71268428,38.02442962
